id,bge_text,ticker,company_name,year,field_code,field_name,val,esg_bucket
NEM US Equity_2019_SA036,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Extractive Industries Transparency Init (Code: SA036) = True,NEM US Equity,Newmont Corp,2019,SA036,Extractive Industries Transparency Init,True,ES
NEM US Equity_2019_SA069,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Number of Significant Environmental Incidents (Code: SA069) = 3,NEM US Equity,Newmont Corp,2019,SA069,Number of Significant Environmental Incidents,3,ES
NEM US Equity_2019_SA071,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Number Sites Environmentally Sensitive Areas (Code: SA071) = 4,NEM US Equity,Newmont Corp,2019,SA071,Number Sites Environmentally Sensitive Areas,4,ES
NEM US Equity_2019_SA072,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Land Disturbed (Code: SA072) = 870,NEM US Equity,Newmont Corp,2019,SA072,Land Disturbed,870,ES
NEM US Equity_2019_SA073,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Land Restored (Code: SA073) = 148.6,NEM US Equity,Newmont Corp,2019,SA073,Land Restored,148.6,ES
NEM US Equity_2019_SA074,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Percentage of Land Restored (Code: SA074) = 17.08,NEM US Equity,Newmont Corp,2019,SA074,Percentage of Land Restored,17.08,ES
NEM US Equity_2019_SA083,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Climate Scenario Analysis (Code: SA083) = True,NEM US Equity,Newmont Corp,2019,SA083,Climate Scenario Analysis,True,ES
NEM US Equity_2019_SA084,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Internal Carbon Pricing (Code: SA084) = True,NEM US Equity,Newmont Corp,2019,SA084,Internal Carbon Pricing,True,ES
NEM US Equity_2019_SA093,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Percentage of Waste Recycled (Code: SA093) = 0.01,NEM US Equity,Newmont Corp,2019,SA093,Percentage of Waste Recycled,0.01,ES
NEM US Equity_2019_SA119,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Community Engagement Policy (Code: SA119) = True,NEM US Equity,Newmont Corp,2019,SA119,Community Engagement Policy,True,ES
NEM US Equity_2019_SA120,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Hazardous Waste Management Policy (Code: SA120) = True,NEM US Equity,Newmont Corp,2019,SA120,Hazardous Waste Management Policy,True,ES
NEM US Equity_2019_SA161,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: GHG Emissions Reduction Policy (Code: SA161) = True,NEM US Equity,Newmont Corp,2019,SA161,GHG Emissions Reduction Policy,True,ES
NEM US Equity_2019_SA162,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Air Pollution Reduction Policy (Code: SA162) = True,NEM US Equity,Newmont Corp,2019,SA162,Air Pollution Reduction Policy,True,ES
NEM US Equity_2019_SA201,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Total Recordable Incident Rate - Workforce (Code: SA201) = 0.41,NEM US Equity,Newmont Corp,2019,SA201,Total Recordable Incident Rate - Workforce,0.41,ES
NEM US Equity_2019_SA202,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Lost Time Incident Rate - Workforce (Code: SA202) = 0.22,NEM US Equity,Newmont Corp,2019,SA202,Lost Time Incident Rate - Workforce,0.22,ES
NEM US Equity_2019_SA215,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Number of Significant Spills (Code: SA215) = 8,NEM US Equity,Newmont Corp,2019,SA215,Number of Significant Spills,8,ES
NEM US Equity_2019_SA245,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Grid Electricity Used (Code: SA245) = 4480.56,NEM US Equity,Newmont Corp,2019,SA245,Grid Electricity Used,4480.56,ES
NEM US Equity_2019_SA361,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Amount of Significant Spills (Code: SA361) = 0.05,NEM US Equity,Newmont Corp,2019,SA361,Amount of Significant Spills,0.05,ES
NEM US Equity_2019_SA558,Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Company Claims Science-Based Emissions Targets (Code: SA558) = True,NEM US Equity,Newmont Corp,2019,SA558,Company Claims Science-Based Emissions Targets,True,ES
NEM US Equity_2019_SA559,"Company: Newmont Corp (Ticker: NEM US Equity) in 2019: Company Claims Net Zero Emissions
  Target (Code: SA559) = False",NEM US Equity,Newmont Corp,2019,SA559,"Company Claims Net Zero Emissions
  Target",False,ES
OXY US Equity_2005_ES032,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Number of Environmental Fines (Code: ES032) = 37,OXY US Equity,Occidental Petroleum Corp,2005,ES032,Number of Environmental Fines,37,ES
OXY US Equity_2005_ES033,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Amount of Environmental Fines (Code: ES033) = 0.03,OXY US Equity,Occidental Petroleum Corp,2005,ES033,Amount of Environmental Fines,0.03,ES
OXY US Equity_2005_ES036,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Emissions Reduction Initiatives (Code: ES036) = True,OXY US Equity,Occidental Petroleum Corp,2005,ES036,Emissions Reduction Initiatives,True,ES
OXY US Equity_2005_ES041,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Environmental Quality ManagementPolicy (Code: ES041) = True,OXY US Equity,Occidental Petroleum Corp,2005,ES041,Environmental Quality ManagementPolicy,True,ES
OXY US Equity_2005_ES057,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Health and Safety Policy (Code: ES057) = True,OXY US Equity,Occidental Petroleum Corp,2005,ES057,Health and Safety Policy,True,ES
OXY US Equity_2005_ES059,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Human Rights Policy (Code: ES059) = True,OXY US Equity,Occidental Petroleum Corp,2005,ES059,Human Rights Policy,True,ES
OXY US Equity_2005_ES088,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Biodiversity Policy (Code: ES088) = True,OXY US Equity,Occidental Petroleum Corp,2005,ES088,Biodiversity Policy,True,ES
OXY US Equity_2005_ES092,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Lost Time Incident Rate - Employees (Code: ES092) = 0.25,OXY US Equity,Occidental Petroleum Corp,2005,ES092,Lost Time Incident Rate - Employees,0.25,ES
OXY US Equity_2005_ES105,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Climate Change Opportunities
  Discussed (Code: ES105) = False",OXY US Equity,Occidental Petroleum Corp,2005,ES105,"Climate Change Opportunities
  Discussed",False,ES
OXY US Equity_2005_ES106,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Risks of Climate Change Discussed (Code: ES106) = False,OXY US Equity,Occidental Petroleum Corp,2005,ES106,Risks of Climate Change Discussed,False,ES
OXY US Equity_2005_ES121,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Total Recordable Incident Rate - Employees (Code: ES121) = 0.47,OXY US Equity,Occidental Petroleum Corp,2005,ES121,Total Recordable Incident Rate - Employees,0.47,ES
OXY US Equity_2005_ES197,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Anti-Bribery Ethics Policy (Code: ES197) = False,OXY US Equity,Occidental Petroleum Corp,2005,ES197,Anti-Bribery Ethics Policy,False,ES
OXY US Equity_2005_ES247,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Water Policy (Code: ES247) = False,OXY US Equity,Occidental Petroleum Corp,2005,ES247,Water Policy,False,ES
OXY US Equity_2005_ES261,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Total Recordable Incident Rate - Contractors (Code: ES261) = 1.18,OXY US Equity,Occidental Petroleum Corp,2005,ES261,Total Recordable Incident Rate - Contractors,1.18,ES
OXY US Equity_2005_F0947,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 8.5",OXY US Equity,Occidental Petroleum Corp,2005,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",8.5,ES
OXY US Equity_2005_F1284,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2005: Embedded Carbon in Total Reserves (Code: F1284) = 1123.15,OXY US Equity,Occidental Petroleum Corp,2005,F1284,Embedded Carbon in Total Reserves,1123.15,ES
OXY US Equity_2006_ES032,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Number of Environmental Fines (Code: ES032) = 61,OXY US Equity,Occidental Petroleum Corp,2006,ES032,Number of Environmental Fines,61,ES
OXY US Equity_2006_ES033,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Amount of Environmental Fines (Code: ES033) = 0.58,OXY US Equity,Occidental Petroleum Corp,2006,ES033,Amount of Environmental Fines,0.58,ES
OXY US Equity_2006_ES036,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Emissions Reduction Initiatives (Code: ES036) = True,OXY US Equity,Occidental Petroleum Corp,2006,ES036,Emissions Reduction Initiatives,True,ES
OXY US Equity_2006_ES041,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Environmental Quality ManagementPolicy (Code: ES041) = True,OXY US Equity,Occidental Petroleum Corp,2006,ES041,Environmental Quality ManagementPolicy,True,ES
OXY US Equity_2006_ES057,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Health and Safety Policy (Code: ES057) = True,OXY US Equity,Occidental Petroleum Corp,2006,ES057,Health and Safety Policy,True,ES
OXY US Equity_2006_ES059,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Human Rights Policy (Code: ES059) = True,OXY US Equity,Occidental Petroleum Corp,2006,ES059,Human Rights Policy,True,ES
OXY US Equity_2006_ES088,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Biodiversity Policy (Code: ES088) = True,OXY US Equity,Occidental Petroleum Corp,2006,ES088,Biodiversity Policy,True,ES
OXY US Equity_2006_ES092,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Lost Time Incident Rate - Employees (Code: ES092) = 0.26,OXY US Equity,Occidental Petroleum Corp,2006,ES092,Lost Time Incident Rate - Employees,0.26,ES
OXY US Equity_2006_ES105,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Climate Change Opportunities
  Discussed (Code: ES105) = False",OXY US Equity,Occidental Petroleum Corp,2006,ES105,"Climate Change Opportunities
  Discussed",False,ES
OXY US Equity_2006_ES106,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Risks of Climate Change Discussed (Code: ES106) = True,OXY US Equity,Occidental Petroleum Corp,2006,ES106,Risks of Climate Change Discussed,True,ES
OXY US Equity_2006_ES121,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Total Recordable Incident Rate - Employees (Code: ES121) = 0.46,OXY US Equity,Occidental Petroleum Corp,2006,ES121,Total Recordable Incident Rate - Employees,0.46,ES
OXY US Equity_2006_ES197,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Anti-Bribery Ethics Policy (Code: ES197) = False,OXY US Equity,Occidental Petroleum Corp,2006,ES197,Anti-Bribery Ethics Policy,False,ES
OXY US Equity_2006_ES247,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Water Policy (Code: ES247) = False,OXY US Equity,Occidental Petroleum Corp,2006,ES247,Water Policy,False,ES
OXY US Equity_2006_ES261,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Total Recordable Incident Rate - Contractors (Code: ES261) = 1.24,OXY US Equity,Occidental Petroleum Corp,2006,ES261,Total Recordable Incident Rate - Contractors,1.24,ES
OXY US Equity_2006_F0947,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 10.23",OXY US Equity,Occidental Petroleum Corp,2006,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",10.23,ES
OXY US Equity_2006_F1284,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2006: Embedded Carbon in Total Reserves (Code: F1284) = 1233.25,OXY US Equity,Occidental Petroleum Corp,2006,F1284,Embedded Carbon in Total Reserves,1233.25,ES
OXY US Equity_2007_ES007,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Nitrogen Oxide Emissions (Code: ES007) = 17.5,OXY US Equity,Occidental Petroleum Corp,2007,ES007,Nitrogen Oxide Emissions,17.5,ES
OXY US Equity_2007_ES032,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Number of Environmental Fines (Code: ES032) = 71,OXY US Equity,Occidental Petroleum Corp,2007,ES032,Number of Environmental Fines,71,ES
OXY US Equity_2007_ES033,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Amount of Environmental Fines (Code: ES033) = 0.18,OXY US Equity,Occidental Petroleum Corp,2007,ES033,Amount of Environmental Fines,0.18,ES
OXY US Equity_2007_ES036,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Emissions Reduction Initiatives (Code: ES036) = True,OXY US Equity,Occidental Petroleum Corp,2007,ES036,Emissions Reduction Initiatives,True,ES
OXY US Equity_2007_ES041,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Environmental Quality ManagementPolicy (Code: ES041) = True,OXY US Equity,Occidental Petroleum Corp,2007,ES041,Environmental Quality ManagementPolicy,True,ES
OXY US Equity_2007_ES057,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Health and Safety Policy (Code: ES057) = True,OXY US Equity,Occidental Petroleum Corp,2007,ES057,Health and Safety Policy,True,ES
OXY US Equity_2007_ES059,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Human Rights Policy (Code: ES059) = True,OXY US Equity,Occidental Petroleum Corp,2007,ES059,Human Rights Policy,True,ES
OXY US Equity_2007_ES088,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Biodiversity Policy (Code: ES088) = True,OXY US Equity,Occidental Petroleum Corp,2007,ES088,Biodiversity Policy,True,ES
OXY US Equity_2007_ES092,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Lost Time Incident Rate - Employees (Code: ES092) = 0.32,OXY US Equity,Occidental Petroleum Corp,2007,ES092,Lost Time Incident Rate - Employees,0.32,ES
OXY US Equity_2007_ES105,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Climate Change Opportunities
  Discussed (Code: ES105) = False",OXY US Equity,Occidental Petroleum Corp,2007,ES105,"Climate Change Opportunities
  Discussed",False,ES
OXY US Equity_2007_ES106,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Risks of Climate Change Discussed (Code: ES106) = True,OXY US Equity,Occidental Petroleum Corp,2007,ES106,Risks of Climate Change Discussed,True,ES
OXY US Equity_2007_ES121,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Total Recordable Incident Rate - Employees (Code: ES121) = 0.5,OXY US Equity,Occidental Petroleum Corp,2007,ES121,Total Recordable Incident Rate - Employees,0.5,ES
OXY US Equity_2007_ES197,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Anti-Bribery Ethics Policy (Code: ES197) = False,OXY US Equity,Occidental Petroleum Corp,2007,ES197,Anti-Bribery Ethics Policy,False,ES
OXY US Equity_2007_ES247,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Water Policy (Code: ES247) = False,OXY US Equity,Occidental Petroleum Corp,2007,ES247,Water Policy,False,ES
OXY US Equity_2007_ES261,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Total Recordable Incident Rate - Contractors (Code: ES261) = 1.06,OXY US Equity,Occidental Petroleum Corp,2007,ES261,Total Recordable Incident Rate - Contractors,1.06,ES
OXY US Equity_2007_F0947,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 10",OXY US Equity,Occidental Petroleum Corp,2007,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",10,ES
OXY US Equity_2007_F0949,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 4.2,OXY US Equity,Occidental Petroleum Corp,2007,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,4.2,ES
OXY US Equity_2007_F1284,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2007: Embedded Carbon in Total Reserves (Code: F1284) = 1234.23,OXY US Equity,Occidental Petroleum Corp,2007,F1284,Embedded Carbon in Total Reserves,1234.23,ES
OXY US Equity_2008_ES007,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Nitrogen Oxide Emissions (Code: ES007) = 16.2,OXY US Equity,Occidental Petroleum Corp,2008,ES007,Nitrogen Oxide Emissions,16.2,ES
OXY US Equity_2008_ES033,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Amount of Environmental Fines (Code: ES033) = 0.37,OXY US Equity,Occidental Petroleum Corp,2008,ES033,Amount of Environmental Fines,0.37,ES
OXY US Equity_2008_ES036,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Emissions Reduction Initiatives (Code: ES036) = True,OXY US Equity,Occidental Petroleum Corp,2008,ES036,Emissions Reduction Initiatives,True,ES
OXY US Equity_2008_ES041,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Environmental Quality ManagementPolicy (Code: ES041) = True,OXY US Equity,Occidental Petroleum Corp,2008,ES041,Environmental Quality ManagementPolicy,True,ES
OXY US Equity_2008_ES057,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Health and Safety Policy (Code: ES057) = True,OXY US Equity,Occidental Petroleum Corp,2008,ES057,Health and Safety Policy,True,ES
OXY US Equity_2008_ES059,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Human Rights Policy (Code: ES059) = True,OXY US Equity,Occidental Petroleum Corp,2008,ES059,Human Rights Policy,True,ES
OXY US Equity_2008_ES088,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Biodiversity Policy (Code: ES088) = True,OXY US Equity,Occidental Petroleum Corp,2008,ES088,Biodiversity Policy,True,ES
OXY US Equity_2008_ES092,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Lost Time Incident Rate - Employees (Code: ES092) = 0.2,OXY US Equity,Occidental Petroleum Corp,2008,ES092,Lost Time Incident Rate - Employees,0.2,ES
OXY US Equity_2008_ES105,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Climate Change Opportunities
  Discussed (Code: ES105) = False",OXY US Equity,Occidental Petroleum Corp,2008,ES105,"Climate Change Opportunities
  Discussed",False,ES
OXY US Equity_2008_ES106,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Risks of Climate Change Discussed (Code: ES106) = True,OXY US Equity,Occidental Petroleum Corp,2008,ES106,Risks of Climate Change Discussed,True,ES
OXY US Equity_2008_ES121,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Total Recordable Incident Rate - Employees (Code: ES121) = 0.45,OXY US Equity,Occidental Petroleum Corp,2008,ES121,Total Recordable Incident Rate - Employees,0.45,ES
OXY US Equity_2008_ES197,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Anti-Bribery Ethics Policy (Code: ES197) = True,OXY US Equity,Occidental Petroleum Corp,2008,ES197,Anti-Bribery Ethics Policy,True,ES
OXY US Equity_2008_ES247,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Water Policy (Code: ES247) = False,OXY US Equity,Occidental Petroleum Corp,2008,ES247,Water Policy,False,ES
OXY US Equity_2008_ES261,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Total Recordable Incident Rate - Contractors (Code: ES261) = 0.84,OXY US Equity,Occidental Petroleum Corp,2008,ES261,Total Recordable Incident Rate - Contractors,0.84,ES
OXY US Equity_2008_F0947,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 10.1",OXY US Equity,Occidental Petroleum Corp,2008,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",10.1,ES
OXY US Equity_2008_F0949,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 5.3,OXY US Equity,Occidental Petroleum Corp,2008,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,5.3,ES
OXY US Equity_2008_F1284,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2008: Embedded Carbon in Total Reserves (Code: F1284) = 1271.95,OXY US Equity,Occidental Petroleum Corp,2008,F1284,Embedded Carbon in Total Reserves,1271.95,ES
OXY US Equity_2009_ES033,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Amount of Environmental Fines (Code: ES033) = 0.57,OXY US Equity,Occidental Petroleum Corp,2009,ES033,Amount of Environmental Fines,0.57,ES
OXY US Equity_2009_ES036,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Emissions Reduction Initiatives (Code: ES036) = True,OXY US Equity,Occidental Petroleum Corp,2009,ES036,Emissions Reduction Initiatives,True,ES
OXY US Equity_2009_ES041,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Environmental Quality ManagementPolicy (Code: ES041) = True,OXY US Equity,Occidental Petroleum Corp,2009,ES041,Environmental Quality ManagementPolicy,True,ES
OXY US Equity_2009_ES057,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Health and Safety Policy (Code: ES057) = True,OXY US Equity,Occidental Petroleum Corp,2009,ES057,Health and Safety Policy,True,ES
OXY US Equity_2009_ES059,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Human Rights Policy (Code: ES059) = True,OXY US Equity,Occidental Petroleum Corp,2009,ES059,Human Rights Policy,True,ES
OXY US Equity_2009_ES088,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Biodiversity Policy (Code: ES088) = True,OXY US Equity,Occidental Petroleum Corp,2009,ES088,Biodiversity Policy,True,ES
OXY US Equity_2009_ES092,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Lost Time Incident Rate - Employees (Code: ES092) = 0.23,OXY US Equity,Occidental Petroleum Corp,2009,ES092,Lost Time Incident Rate - Employees,0.23,ES
OXY US Equity_2009_ES105,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Climate Change Opportunities
  Discussed (Code: ES105) = False",OXY US Equity,Occidental Petroleum Corp,2009,ES105,"Climate Change Opportunities
  Discussed",False,ES
OXY US Equity_2009_ES106,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Risks of Climate Change Discussed (Code: ES106) = True,OXY US Equity,Occidental Petroleum Corp,2009,ES106,Risks of Climate Change Discussed,True,ES
OXY US Equity_2009_ES121,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Total Recordable Incident Rate - Employees (Code: ES121) = 0.41,OXY US Equity,Occidental Petroleum Corp,2009,ES121,Total Recordable Incident Rate - Employees,0.41,ES
OXY US Equity_2009_ES197,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Anti-Bribery Ethics Policy (Code: ES197) = True,OXY US Equity,Occidental Petroleum Corp,2009,ES197,Anti-Bribery Ethics Policy,True,ES
OXY US Equity_2009_ES247,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Water Policy (Code: ES247) = False,OXY US Equity,Occidental Petroleum Corp,2009,ES247,Water Policy,False,ES
OXY US Equity_2009_ES261,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Total Recordable Incident Rate - Contractors (Code: ES261) = 0.67,OXY US Equity,Occidental Petroleum Corp,2009,ES261,Total Recordable Incident Rate - Contractors,0.67,ES
OXY US Equity_2009_F0947,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 10.3",OXY US Equity,Occidental Petroleum Corp,2009,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",10.3,ES
OXY US Equity_2009_F1284,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Embedded Carbon in Total Reserves (Code: F1284) = 1321.71,OXY US Equity,Occidental Petroleum Corp,2009,F1284,Embedded Carbon in Total Reserves,1321.71,ES
OXY US Equity_2009_F1442,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2009: Fatality Rate - Employees (Code: F1442) = 0.4,OXY US Equity,Occidental Petroleum Corp,2009,F1442,Fatality Rate - Employees,0.4,ES
OXY US Equity_2010_ES033,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Amount of Environmental Fines (Code: ES033) = 0.6,OXY US Equity,Occidental Petroleum Corp,2010,ES033,Amount of Environmental Fines,0.6,ES
OXY US Equity_2010_ES036,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Emissions Reduction Initiatives (Code: ES036) = True,OXY US Equity,Occidental Petroleum Corp,2010,ES036,Emissions Reduction Initiatives,True,ES
OXY US Equity_2010_ES041,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Environmental Quality ManagementPolicy (Code: ES041) = True,OXY US Equity,Occidental Petroleum Corp,2010,ES041,Environmental Quality ManagementPolicy,True,ES
OXY US Equity_2010_ES057,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Health and Safety Policy (Code: ES057) = True,OXY US Equity,Occidental Petroleum Corp,2010,ES057,Health and Safety Policy,True,ES
OXY US Equity_2010_ES059,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Human Rights Policy (Code: ES059) = True,OXY US Equity,Occidental Petroleum Corp,2010,ES059,Human Rights Policy,True,ES
OXY US Equity_2010_ES088,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Biodiversity Policy (Code: ES088) = True,OXY US Equity,Occidental Petroleum Corp,2010,ES088,Biodiversity Policy,True,ES
OXY US Equity_2010_ES092,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Lost Time Incident Rate - Employees (Code: ES092) = 0.24,OXY US Equity,Occidental Petroleum Corp,2010,ES092,Lost Time Incident Rate - Employees,0.24,ES
OXY US Equity_2010_ES105,"Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Climate Change Opportunities
  Discussed (Code: ES105) = False",OXY US Equity,Occidental Petroleum Corp,2010,ES105,"Climate Change Opportunities
  Discussed",False,ES
OXY US Equity_2010_ES106,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Risks of Climate Change Discussed (Code: ES106) = True,OXY US Equity,Occidental Petroleum Corp,2010,ES106,Risks of Climate Change Discussed,True,ES
OXY US Equity_2010_ES121,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Total Recordable Incident Rate - Employees (Code: ES121) = 0.4,OXY US Equity,Occidental Petroleum Corp,2010,ES121,Total Recordable Incident Rate - Employees,0.4,ES
OXY US Equity_2010_ES197,Company: Occidental Petroleum Corp (Ticker: OXY US Equity) in 2010: Anti-Bribery Ethics Policy (Code: ES197) = True,OXY US Equity,Occidental Petroleum Corp,2010,ES197,Anti-Bribery Ethics Policy,True,ES
