ticker,year,field_code,val,incomplete,source_file,field_name,esg_bucket,company_name
XOM US Equity,2006,F0949,236,True,Combined_ES_Scores_09.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2006,F1284,8987.88,True,Combined_ES_Scores_09.xlsx,Embedded Carbon in Total Reserves,ES,Exxon Mobil Corp
XOM US Equity,2006,F1442,0.04,True,Combined_ES_Scores_09.xlsx,Fatality Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2006,RX312,731.71,True,Combined_ES_Scores_09.xlsx,Training Spending per Employee,ES,Exxon Mobil Corp
XOM US Equity,2006,SA020,309000,True,Combined_ES_Scores_09.xlsx,Freshwater Withdrawals,ES,Exxon Mobil Corp
XOM US Equity,2006,SA048,295,True,Combined_ES_Scores_09.xlsx,Number of Hydrocarbon Spills,ES,Exxon Mobil Corp
XOM US Equity,2007,ES007,160,True,Combined_ES_Scores_09.xlsx,Nitrogen Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2007,ES009,310,True,Combined_ES_Scores_09.xlsx,VOC Emissions,ES,Exxon Mobil Corp
XOM US Equity,2007,ES014,430556,True,Combined_ES_Scores_09.xlsx,Total Energy Consumption,ES,Exxon Mobil Corp
XOM US Equity,2007,ES018,1.7,True,Combined_ES_Scores_09.xlsx,Emissions to Water,ES,Exxon Mobil Corp
XOM US Equity,2007,ES019,168,True,Combined_ES_Scores_09.xlsx,Hazardous Waste,ES,Exxon Mobil Corp
XOM US Equity,2007,ES027,8100,True,Combined_ES_Scores_09.xlsx,Gas Flaring,ES,Exxon Mobil Corp
XOM US Equity,2007,ES033,3.8,True,Combined_ES_Scores_09.xlsx,Amount of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2007,ES036,True,True,Combined_ES_Scores_09.xlsx,Emissions Reduction Initiatives,ES,Exxon Mobil Corp
XOM US Equity,2007,ES041,True,True,Combined_ES_Scores_09.xlsx,Environmental Quality ManagementPolicy,ES,Exxon Mobil Corp
XOM US Equity,2007,ES057,True,True,Combined_ES_Scores_09.xlsx,Health and Safety Policy,ES,Exxon Mobil Corp
XOM US Equity,2007,ES059,True,True,Combined_ES_Scores_09.xlsx,Human Rights Policy,ES,Exxon Mobil Corp
XOM US Equity,2007,ES088,True,True,Combined_ES_Scores_09.xlsx,Biodiversity Policy,ES,Exxon Mobil Corp
XOM US Equity,2007,ES092,0.03,True,Combined_ES_Scores_09.xlsx,Lost Time Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2007,ES105,False,True,Combined_ES_Scores_09.xlsx,"Climate Change Opportunities
  Discussed",ES,Exxon Mobil Corp
XOM US Equity,2007,ES106,False,True,Combined_ES_Scores_09.xlsx,Risks of Climate Change Discussed,ES,Exxon Mobil Corp
XOM US Equity,2007,ES121,0.33,True,Combined_ES_Scores_09.xlsx,Total Recordable Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2007,ES197,True,True,Combined_ES_Scores_09.xlsx,Anti-Bribery Ethics Policy,ES,Exxon Mobil Corp
XOM US Equity,2007,ES247,True,True,Combined_ES_Scores_09.xlsx,Water Policy,ES,Exxon Mobil Corp
XOM US Equity,2007,ES249,1112.91,True,Combined_ES_Scores_09.xlsx,Amount of Hydrocarbon Spills,ES,Exxon Mobil Corp
XOM US Equity,2007,ES260,0.06,True,Combined_ES_Scores_09.xlsx,"Lost Time Incident Rate -
  Contractors",ES,Exxon Mobil Corp
XOM US Equity,2007,ES261,0.43,True,Combined_ES_Scores_09.xlsx,Total Recordable Incident Rate - Contractors,ES,Exxon Mobil Corp
XOM US Equity,2007,F0947,141,True,Combined_ES_Scores_09.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Exxon Mobil Corp
XOM US Equity,2007,F0949,210,True,Combined_ES_Scores_09.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2007,F1284,8819.89,True,Combined_ES_Scores_09.xlsx,Embedded Carbon in Total Reserves,ES,Exxon Mobil Corp
XOM US Equity,2007,RX312,754.95,True,Combined_ES_Scores_09.xlsx,Training Spending per Employee,ES,Exxon Mobil Corp
XOM US Equity,2007,SA020,323000,True,Combined_ES_Scores_09.xlsx,Freshwater Withdrawals,ES,Exxon Mobil Corp
XOM US Equity,2008,ES007,150,True,Combined_ES_Scores_09.xlsx,Nitrogen Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2008,ES009,250,True,Combined_ES_Scores_09.xlsx,VOC Emissions,ES,Exxon Mobil Corp
XOM US Equity,2008,ES014,416667,True,Combined_ES_Scores_09.xlsx,Total Energy Consumption,ES,Exxon Mobil Corp
XOM US Equity,2008,ES018,1.8,True,Combined_ES_Scores_09.xlsx,Emissions to Water,ES,Exxon Mobil Corp
XOM US Equity,2008,ES019,400,True,Combined_ES_Scores_09.xlsx,Hazardous Waste,ES,Exxon Mobil Corp
XOM US Equity,2008,ES027,5700,True,Combined_ES_Scores_09.xlsx,Gas Flaring,ES,Exxon Mobil Corp
XOM US Equity,2008,ES033,13,True,Combined_ES_Scores_09.xlsx,Amount of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2008,ES036,True,True,Combined_ES_Scores_09.xlsx,Emissions Reduction Initiatives,ES,Exxon Mobil Corp
XOM US Equity,2008,ES041,True,True,Combined_ES_Scores_09.xlsx,Environmental Quality ManagementPolicy,ES,Exxon Mobil Corp
XOM US Equity,2008,ES057,True,True,Combined_ES_Scores_09.xlsx,Health and Safety Policy,ES,Exxon Mobil Corp
XOM US Equity,2008,ES059,True,True,Combined_ES_Scores_09.xlsx,Human Rights Policy,ES,Exxon Mobil Corp
XOM US Equity,2008,ES088,True,True,Combined_ES_Scores_09.xlsx,Biodiversity Policy,ES,Exxon Mobil Corp
XOM US Equity,2008,ES092,0.05,True,Combined_ES_Scores_09.xlsx,Lost Time Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2008,ES105,False,True,Combined_ES_Scores_09.xlsx,"Climate Change Opportunities
  Discussed",ES,Exxon Mobil Corp
XOM US Equity,2008,ES106,False,True,Combined_ES_Scores_09.xlsx,Risks of Climate Change Discussed,ES,Exxon Mobil Corp
XOM US Equity,2008,ES121,0.37,True,Combined_ES_Scores_09.xlsx,Total Recordable Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2008,ES197,True,True,Combined_ES_Scores_09.xlsx,Anti-Bribery Ethics Policy,ES,Exxon Mobil Corp
XOM US Equity,2008,ES247,True,True,Combined_ES_Scores_09.xlsx,Water Policy,ES,Exxon Mobil Corp
XOM US Equity,2008,ES249,3.18,True,Combined_ES_Scores_09.xlsx,Amount of Hydrocarbon Spills,ES,Exxon Mobil Corp
XOM US Equity,2008,ES260,0.05,True,Combined_ES_Scores_09.xlsx,"Lost Time Incident Rate -
  Contractors",ES,Exxon Mobil Corp
XOM US Equity,2008,ES261,0.49,True,Combined_ES_Scores_09.xlsx,Total Recordable Incident Rate - Contractors,ES,Exxon Mobil Corp
XOM US Equity,2008,F0947,126,True,Combined_ES_Scores_09.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Exxon Mobil Corp
XOM US Equity,2008,F0949,190,True,Combined_ES_Scores_09.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2008,F1284,8564.63,True,Combined_ES_Scores_09.xlsx,Embedded Carbon in Total Reserves,ES,Exxon Mobil Corp
XOM US Equity,2008,RX312,863.58,True,Combined_ES_Scores_09.xlsx,Training Spending per Employee,ES,Exxon Mobil Corp
XOM US Equity,2008,SA020,349770,True,Combined_ES_Scores_09.xlsx,Freshwater Withdrawals,ES,Exxon Mobil Corp
XOM US Equity,2009,ES007,130,True,Combined_ES_Scores_09.xlsx,Nitrogen Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2009,ES009,220,True,Combined_ES_Scores_09.xlsx,VOC Emissions,ES,Exxon Mobil Corp
XOM US Equity,2009,ES014,405639,True,Combined_ES_Scores_09.xlsx,Total Energy Consumption,ES,Exxon Mobil Corp
XOM US Equity,2009,ES018,1.4,True,Combined_ES_Scores_09.xlsx,Emissions to Water,ES,Exxon Mobil Corp
XOM US Equity,2009,ES019,800,True,Combined_ES_Scores_09.xlsx,Hazardous Waste,ES,Exxon Mobil Corp
XOM US Equity,2009,ES027,4400,True,Combined_ES_Scores_09.xlsx,Gas Flaring,ES,Exxon Mobil Corp
XOM US Equity,2009,ES033,5.1,True,Combined_ES_Scores_09.xlsx,Amount of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2009,ES036,True,True,Combined_ES_Scores_09.xlsx,Emissions Reduction Initiatives,ES,Exxon Mobil Corp
XOM US Equity,2009,ES041,True,True,Combined_ES_Scores_09.xlsx,Environmental Quality ManagementPolicy,ES,Exxon Mobil Corp
XOM US Equity,2009,ES057,True,True,Combined_ES_Scores_09.xlsx,Health and Safety Policy,ES,Exxon Mobil Corp
XOM US Equity,2009,ES059,True,True,Combined_ES_Scores_09.xlsx,Human Rights Policy,ES,Exxon Mobil Corp
XOM US Equity,2009,ES088,True,True,Combined_ES_Scores_09.xlsx,Biodiversity Policy,ES,Exxon Mobil Corp
XOM US Equity,2009,ES092,0.04,True,Combined_ES_Scores_09.xlsx,Lost Time Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2009,ES105,False,True,Combined_ES_Scores_09.xlsx,"Climate Change Opportunities
  Discussed",ES,Exxon Mobil Corp
XOM US Equity,2009,ES106,True,True,Combined_ES_Scores_09.xlsx,Risks of Climate Change Discussed,ES,Exxon Mobil Corp
XOM US Equity,2009,ES121,0.31,True,Combined_ES_Scores_09.xlsx,Total Recordable Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2009,ES197,True,True,Combined_ES_Scores_09.xlsx,Anti-Bribery Ethics Policy,ES,Exxon Mobil Corp
XOM US Equity,2009,ES247,True,True,Combined_ES_Scores_09.xlsx,Water Policy,ES,Exxon Mobil Corp
XOM US Equity,2009,ES249,2.77,True,Combined_ES_Scores_09.xlsx,Amount of Hydrocarbon Spills,ES,Exxon Mobil Corp
XOM US Equity,2009,ES260,0.04,True,Combined_ES_Scores_09.xlsx,"Lost Time Incident Rate -
  Contractors",ES,Exxon Mobil Corp
XOM US Equity,2009,ES261,0.39,True,Combined_ES_Scores_09.xlsx,Total Recordable Incident Rate - Contractors,ES,Exxon Mobil Corp
XOM US Equity,2009,F0947,128,True,Combined_ES_Scores_09.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Exxon Mobil Corp
XOM US Equity,2009,F0949,160,True,Combined_ES_Scores_09.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2009,F1284,9374.44,True,Combined_ES_Scores_09.xlsx,Embedded Carbon in Total Reserves,ES,Exxon Mobil Corp
XOM US Equity,2009,F1442,0.05,True,Combined_ES_Scores_09.xlsx,Fatality Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2009,RX312,879.8,True,Combined_ES_Scores_09.xlsx,Training Spending per Employee,ES,Exxon Mobil Corp
XOM US Equity,2009,SA020,341820,True,Combined_ES_Scores_09.xlsx,Freshwater Withdrawals,ES,Exxon Mobil Corp
XOM US Equity,2010,ES007,120,True,Combined_ES_Scores_14.xlsx,Nitrogen Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2010,ES009,220,True,Combined_ES_Scores_14.xlsx,VOC Emissions,ES,Exxon Mobil Corp
XOM US Equity,2010,ES014,408333,True,Combined_ES_Scores_14.xlsx,Total Energy Consumption,ES,Exxon Mobil Corp
XOM US Equity,2010,ES018,1.3,True,Combined_ES_Scores_14.xlsx,Emissions to Water,ES,Exxon Mobil Corp
XOM US Equity,2010,ES019,1300,True,Combined_ES_Scores_14.xlsx,Hazardous Waste,ES,Exxon Mobil Corp
XOM US Equity,2010,ES027,3600,True,Combined_ES_Scores_14.xlsx,Gas Flaring,ES,Exxon Mobil Corp
XOM US Equity,2010,ES032,83,True,Combined_ES_Scores_14.xlsx,Number of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2010,ES033,11,True,Combined_ES_Scores_14.xlsx,Amount of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2010,ES036,True,True,Combined_ES_Scores_14.xlsx,Emissions Reduction Initiatives,ES,Exxon Mobil Corp
XOM US Equity,2010,ES041,True,True,Combined_ES_Scores_14.xlsx,Environmental Quality ManagementPolicy,ES,Exxon Mobil Corp
XOM US Equity,2010,ES057,True,True,Combined_ES_Scores_14.xlsx,Health and Safety Policy,ES,Exxon Mobil Corp
XOM US Equity,2010,ES059,True,True,Combined_ES_Scores_14.xlsx,Human Rights Policy,ES,Exxon Mobil Corp
XOM US Equity,2010,ES088,True,True,Combined_ES_Scores_14.xlsx,Biodiversity Policy,ES,Exxon Mobil Corp
XOM US Equity,2010,ES092,0.04,True,Combined_ES_Scores_14.xlsx,Lost Time Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2010,ES105,False,True,Combined_ES_Scores_14.xlsx,"Climate Change Opportunities
  Discussed",ES,Exxon Mobil Corp
XOM US Equity,2010,ES106,True,True,Combined_ES_Scores_14.xlsx,Risks of Climate Change Discussed,ES,Exxon Mobil Corp
XOM US Equity,2010,ES121,0.23,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2010,ES197,True,True,Combined_ES_Scores_14.xlsx,Anti-Bribery Ethics Policy,ES,Exxon Mobil Corp
XOM US Equity,2010,ES247,True,True,Combined_ES_Scores_14.xlsx,Water Policy,ES,Exxon Mobil Corp
XOM US Equity,2010,ES249,1.22,True,Combined_ES_Scores_14.xlsx,Amount of Hydrocarbon Spills,ES,Exxon Mobil Corp
XOM US Equity,2010,ES260,0.03,True,Combined_ES_Scores_14.xlsx,"Lost Time Incident Rate -
  Contractors",ES,Exxon Mobil Corp
XOM US Equity,2010,ES261,0.34,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Contractors,ES,Exxon Mobil Corp
XOM US Equity,2010,F0947,132,True,Combined_ES_Scores_14.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Exxon Mobil Corp
XOM US Equity,2010,F0949,140,True,Combined_ES_Scores_14.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2010,F1284,10043.6,True,Combined_ES_Scores_14.xlsx,Embedded Carbon in Total Reserves,ES,Exxon Mobil Corp
XOM US Equity,2010,RX312,921.05,True,Combined_ES_Scores_14.xlsx,Training Spending per Employee,ES,Exxon Mobil Corp
XOM US Equity,2010,SA020,340200,True,Combined_ES_Scores_14.xlsx,Freshwater Withdrawals,ES,Exxon Mobil Corp
XOM US Equity,2011,ES007,140,True,Combined_ES_Scores_14.xlsx,Nitrogen Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2011,ES009,230,True,Combined_ES_Scores_14.xlsx,VOC Emissions,ES,Exxon Mobil Corp
XOM US Equity,2011,ES014,430556,True,Combined_ES_Scores_14.xlsx,Total Energy Consumption,ES,Exxon Mobil Corp
XOM US Equity,2011,ES018,1.3,True,Combined_ES_Scores_14.xlsx,Emissions to Water,ES,Exxon Mobil Corp
XOM US Equity,2011,ES019,1900,True,Combined_ES_Scores_14.xlsx,Hazardous Waste,ES,Exxon Mobil Corp
XOM US Equity,2011,ES027,4100,True,Combined_ES_Scores_14.xlsx,Gas Flaring,ES,Exxon Mobil Corp
XOM US Equity,2011,ES032,65,True,Combined_ES_Scores_14.xlsx,Number of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2011,ES033,1.3,True,Combined_ES_Scores_14.xlsx,Amount of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2011,ES036,True,True,Combined_ES_Scores_14.xlsx,Emissions Reduction Initiatives,ES,Exxon Mobil Corp
XOM US Equity,2011,ES041,True,True,Combined_ES_Scores_14.xlsx,Environmental Quality ManagementPolicy,ES,Exxon Mobil Corp
XOM US Equity,2011,ES057,True,True,Combined_ES_Scores_14.xlsx,Health and Safety Policy,ES,Exxon Mobil Corp
XOM US Equity,2011,ES059,True,True,Combined_ES_Scores_14.xlsx,Human Rights Policy,ES,Exxon Mobil Corp
XOM US Equity,2011,ES088,True,True,Combined_ES_Scores_14.xlsx,Biodiversity Policy,ES,Exxon Mobil Corp
XOM US Equity,2011,ES092,0.06,True,Combined_ES_Scores_14.xlsx,Lost Time Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2011,ES105,False,True,Combined_ES_Scores_14.xlsx,"Climate Change Opportunities
  Discussed",ES,Exxon Mobil Corp
XOM US Equity,2011,ES106,True,True,Combined_ES_Scores_14.xlsx,Risks of Climate Change Discussed,ES,Exxon Mobil Corp
XOM US Equity,2011,ES121,0.29,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2011,ES197,True,True,Combined_ES_Scores_14.xlsx,Anti-Bribery Ethics Policy,ES,Exxon Mobil Corp
XOM US Equity,2011,ES247,True,True,Combined_ES_Scores_14.xlsx,Water Policy,ES,Exxon Mobil Corp
XOM US Equity,2011,ES249,2.86,True,Combined_ES_Scores_14.xlsx,Amount of Hydrocarbon Spills,ES,Exxon Mobil Corp
XOM US Equity,2011,ES260,0.09,True,Combined_ES_Scores_14.xlsx,"Lost Time Incident Rate -
  Contractors",ES,Exxon Mobil Corp
XOM US Equity,2011,ES261,0.41,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Contractors,ES,Exxon Mobil Corp
XOM US Equity,2011,F0947,136,True,Combined_ES_Scores_14.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Exxon Mobil Corp
XOM US Equity,2011,F0949,130,True,Combined_ES_Scores_14.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2011,F1284,10134.4,True,Combined_ES_Scores_14.xlsx,Embedded Carbon in Total Reserves,ES,Exxon Mobil Corp
XOM US Equity,2011,RX312,974.42,True,Combined_ES_Scores_14.xlsx,Training Spending per Employee,ES,Exxon Mobil Corp
XOM US Equity,2011,SA020,550000,True,Combined_ES_Scores_14.xlsx,Freshwater Withdrawals,ES,Exxon Mobil Corp
XOM US Equity,2012,ES007,140,True,Combined_ES_Scores_14.xlsx,Nitrogen Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2012,ES009,200,True,Combined_ES_Scores_14.xlsx,VOC Emissions,ES,Exxon Mobil Corp
XOM US Equity,2012,ES014,416667,True,Combined_ES_Scores_14.xlsx,Total Energy Consumption,ES,Exxon Mobil Corp
XOM US Equity,2012,ES018,1.2,True,Combined_ES_Scores_14.xlsx,Emissions to Water,ES,Exxon Mobil Corp
XOM US Equity,2012,ES019,2000,True,Combined_ES_Scores_14.xlsx,Hazardous Waste,ES,Exxon Mobil Corp
XOM US Equity,2012,ES027,3600,True,Combined_ES_Scores_14.xlsx,Gas Flaring,ES,Exxon Mobil Corp
XOM US Equity,2012,ES032,80,True,Combined_ES_Scores_14.xlsx,Number of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2012,ES033,2.36,True,Combined_ES_Scores_14.xlsx,Amount of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2012,ES036,True,True,Combined_ES_Scores_14.xlsx,Emissions Reduction Initiatives,ES,Exxon Mobil Corp
XOM US Equity,2012,ES041,True,True,Combined_ES_Scores_14.xlsx,Environmental Quality ManagementPolicy,ES,Exxon Mobil Corp
XOM US Equity,2012,ES057,True,True,Combined_ES_Scores_14.xlsx,Health and Safety Policy,ES,Exxon Mobil Corp
XOM US Equity,2012,ES059,True,True,Combined_ES_Scores_14.xlsx,Human Rights Policy,ES,Exxon Mobil Corp
XOM US Equity,2012,ES088,True,True,Combined_ES_Scores_14.xlsx,Biodiversity Policy,ES,Exxon Mobil Corp
XOM US Equity,2012,ES092,0.04,True,Combined_ES_Scores_14.xlsx,Lost Time Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2012,ES105,False,True,Combined_ES_Scores_14.xlsx,"Climate Change Opportunities
  Discussed",ES,Exxon Mobil Corp
XOM US Equity,2012,ES106,True,True,Combined_ES_Scores_14.xlsx,Risks of Climate Change Discussed,ES,Exxon Mobil Corp
XOM US Equity,2012,ES121,0.24,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2012,ES197,True,True,Combined_ES_Scores_14.xlsx,Anti-Bribery Ethics Policy,ES,Exxon Mobil Corp
XOM US Equity,2012,ES247,True,True,Combined_ES_Scores_14.xlsx,Water Policy,ES,Exxon Mobil Corp
XOM US Equity,2012,ES249,1.38,True,Combined_ES_Scores_14.xlsx,Amount of Hydrocarbon Spills,ES,Exxon Mobil Corp
XOM US Equity,2012,ES260,0.05,True,Combined_ES_Scores_14.xlsx,"Lost Time Incident Rate -
  Contractors",ES,Exxon Mobil Corp
XOM US Equity,2012,ES261,0.37,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Contractors,ES,Exxon Mobil Corp
XOM US Equity,2012,F0947,132,True,Combined_ES_Scores_14.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Exxon Mobil Corp
XOM US Equity,2012,F0949,130,True,Combined_ES_Scores_14.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2012,F1284,10268.1,True,Combined_ES_Scores_14.xlsx,Embedded Carbon in Total Reserves,ES,Exxon Mobil Corp
XOM US Equity,2012,F1442,0.01,True,Combined_ES_Scores_14.xlsx,Fatality Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2012,RX312,1144.34,True,Combined_ES_Scores_14.xlsx,Training Spending per Employee,ES,Exxon Mobil Corp
XOM US Equity,2012,SA020,520000,True,Combined_ES_Scores_14.xlsx,Freshwater Withdrawals,ES,Exxon Mobil Corp
XOM US Equity,2012,SA055,1.52,True,Combined_ES_Scores_14.xlsx,"Percent Methane of Scope 1
  Emissions",ES,Exxon Mobil Corp
XOM US Equity,2013,ES007,150,True,Combined_ES_Scores_14.xlsx,Nitrogen Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2013,ES009,190,True,Combined_ES_Scores_14.xlsx,VOC Emissions,ES,Exxon Mobil Corp
XOM US Equity,2013,ES014,416667,True,Combined_ES_Scores_14.xlsx,Total Energy Consumption,ES,Exxon Mobil Corp
XOM US Equity,2013,ES018,1.1,True,Combined_ES_Scores_14.xlsx,Emissions to Water,ES,Exxon Mobil Corp
XOM US Equity,2013,ES019,300,True,Combined_ES_Scores_14.xlsx,Hazardous Waste,ES,Exxon Mobil Corp
XOM US Equity,2013,ES027,3700,True,Combined_ES_Scores_14.xlsx,Gas Flaring,ES,Exxon Mobil Corp
XOM US Equity,2013,ES032,74,True,Combined_ES_Scores_14.xlsx,Number of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2013,ES033,2,True,Combined_ES_Scores_14.xlsx,Amount of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2013,ES036,True,True,Combined_ES_Scores_14.xlsx,Emissions Reduction Initiatives,ES,Exxon Mobil Corp
XOM US Equity,2013,ES041,True,True,Combined_ES_Scores_14.xlsx,Environmental Quality ManagementPolicy,ES,Exxon Mobil Corp
XOM US Equity,2013,ES057,True,True,Combined_ES_Scores_14.xlsx,Health and Safety Policy,ES,Exxon Mobil Corp
XOM US Equity,2013,ES059,True,True,Combined_ES_Scores_14.xlsx,Human Rights Policy,ES,Exxon Mobil Corp
XOM US Equity,2013,ES088,True,True,Combined_ES_Scores_14.xlsx,Biodiversity Policy,ES,Exxon Mobil Corp
XOM US Equity,2013,ES092,0.05,True,Combined_ES_Scores_14.xlsx,Lost Time Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2013,ES105,False,True,Combined_ES_Scores_14.xlsx,"Climate Change Opportunities
  Discussed",ES,Exxon Mobil Corp
XOM US Equity,2013,ES106,True,True,Combined_ES_Scores_14.xlsx,Risks of Climate Change Discussed,ES,Exxon Mobil Corp
XOM US Equity,2013,ES121,0.21,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Employees,ES,Exxon Mobil Corp
XOM US Equity,2013,ES197,True,True,Combined_ES_Scores_14.xlsx,Anti-Bribery Ethics Policy,ES,Exxon Mobil Corp
XOM US Equity,2013,ES247,True,True,Combined_ES_Scores_14.xlsx,Water Policy,ES,Exxon Mobil Corp
XOM US Equity,2013,ES249,1.75,True,Combined_ES_Scores_14.xlsx,Amount of Hydrocarbon Spills,ES,Exxon Mobil Corp
XOM US Equity,2013,ES260,0.04,True,Combined_ES_Scores_14.xlsx,"Lost Time Incident Rate -
  Contractors",ES,Exxon Mobil Corp
XOM US Equity,2013,ES261,0.32,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Contractors,ES,Exxon Mobil Corp
XOM US Equity,2013,F0947,135,True,Combined_ES_Scores_14.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,Exxon Mobil Corp
XOM US Equity,2013,F0949,120,True,Combined_ES_Scores_14.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2013,F1284,10321.8,True,Combined_ES_Scores_14.xlsx,Embedded Carbon in Total Reserves,ES,Exxon Mobil Corp
XOM US Equity,2013,RX312,1280,True,Combined_ES_Scores_14.xlsx,Training Spending per Employee,ES,Exxon Mobil Corp
XOM US Equity,2013,SA020,430000,True,Combined_ES_Scores_14.xlsx,Freshwater Withdrawals,ES,Exxon Mobil Corp
XOM US Equity,2013,SA055,1.48,True,Combined_ES_Scores_14.xlsx,"Percent Methane of Scope 1
  Emissions",ES,Exxon Mobil Corp
XOM US Equity,2014,ES007,140,True,Combined_ES_Scores_14.xlsx,Nitrogen Oxide Emissions,ES,Exxon Mobil Corp
XOM US Equity,2014,ES009,200,True,Combined_ES_Scores_14.xlsx,VOC Emissions,ES,Exxon Mobil Corp
XOM US Equity,2014,ES014,444444,True,Combined_ES_Scores_14.xlsx,Total Energy Consumption,ES,Exxon Mobil Corp
XOM US Equity,2014,ES018,1.2,True,Combined_ES_Scores_14.xlsx,Emissions to Water,ES,Exxon Mobil Corp
XOM US Equity,2014,ES019,300,True,Combined_ES_Scores_14.xlsx,Hazardous Waste,ES,Exxon Mobil Corp
XOM US Equity,2014,ES027,4500,True,Combined_ES_Scores_14.xlsx,Gas Flaring,ES,Exxon Mobil Corp
XOM US Equity,2014,ES032,74,True,Combined_ES_Scores_14.xlsx,Number of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2014,ES033,15,True,Combined_ES_Scores_14.xlsx,Amount of Environmental Fines,ES,Exxon Mobil Corp
XOM US Equity,2014,ES036,True,True,Combined_ES_Scores_14.xlsx,Emissions Reduction Initiatives,ES,Exxon Mobil Corp
XOM US Equity,2014,ES041,True,True,Combined_ES_Scores_14.xlsx,Environmental Quality ManagementPolicy,ES,Exxon Mobil Corp
XOM US Equity,2014,ES057,True,True,Combined_ES_Scores_14.xlsx,Health and Safety Policy,ES,Exxon Mobil Corp
XOM US Equity,2014,ES059,True,True,Combined_ES_Scores_14.xlsx,Human Rights Policy,ES,Exxon Mobil Corp
XOM US Equity,2014,ES088,True,True,Combined_ES_Scores_14.xlsx,Biodiversity Policy,ES,Exxon Mobil Corp
